topology,method,seed,epoch,train_local_loss,train_forward_loss,train_accuracy,test_loss,test_accuracy,mean_residual_norm,mean_dual_norm
native,pc,4,12,0.19163769204169512,0.27962949872016907,0.759765625,0.2820006012916565,0.7890625,0.26385924333832617,0.0
native,pcalm,4,1,2.026620589196682,2.2651405334472656,0.25,2.264923095703125,0.25,0.8508638959610835,2.4931060670351144
native,pcalm,4,2,1.164025940001011,1.2487094402313232,0.24609375,1.2511879205703735,0.2421875,0.6067330186488107,1.7714427002938464
native,pcalm,4,3,0.6800738051533699,0.7679884433746338,0.02734375,0.7725254893302917,0.0078125,0.44556599550802883,1.2975723078998271
native,pcalm,4,4,0.4618421085178852,0.5679360628128052,0.001953125,0.5735045671463013,0.0,0.3603519771034674,1.0477237001323374
native,pcalm,4,5,0.3666865546256304,0.4868713617324829,0.001953125,0.4925205409526825,0.01171875,0.321117125354552,0.9332070446107537
native,pcalm,4,6,0.3238487709313631,0.443179190158844,0.16015625,0.4484332203865051,0.15234375,0.30384645458737697,0.8831130742473761
native,pcalm,4,7,0.29763222113251686,0.41197970509529114,0.2421875,0.41667822003364563,0.234375,0.2927805601017705,0.8510348029521992
native,pcalm,4,8,0.2765481323003769,0.3848293423652649,0.251953125,0.38893118500709534,0.2421875,0.2836296448464661,0.8244933628157014
native,pcalm,4,9,0.25740442238748074,0.35930103063583374,0.26171875,0.36286449432373047,0.25,0.2754917995480355,0.8009958182738046
native,pcalm,4,10,0.2385156461969018,0.3340746760368347,0.291015625,0.3371739685535431,0.2734375,0.26748073783043463,0.7779468977023498
native,pcalm,4,11,0.21976788248866796,0.30836841464042664,0.408203125,0.3110041320323944,0.375,0.25972347330631845,0.7558079927111976
native,pcalm,4,12,0.20026436913758516,0.28234654664993286,0.71484375,0.2846319377422333,0.73828125,0.2512916306538197,0.7317793165784678
degree_preserving,bp,4,1,3.78818142414093,2.7894034385681152,0.25,2.788663148880005,0.25,0.0,0.0
degree_preserving,bp,4,2,2.144301488995552,1.5384787321090698,0.25,1.538159728050232,0.25,0.0,0.0
degree_preserving,bp,4,3,1.1935031563043594,0.9039717316627502,0.10546875,0.9037625193595886,0.1171875,0.0,0.0
degree_preserving,bp,4,4,0.7580676525831223,0.6312559843063354,0.0390625,0.6308580636978149,0.05078125,0.0,0.0
degree_preserving,bp,4,5,0.5711214169859886,0.5195601582527161,0.08203125,0.5189300775527954,0.08203125,0.0,0.0
degree_preserving,bp,4,6,0.4907902404665947,0.46129724383354187,0.248046875,0.4605804681777954,0.24609375,0.0,0.0
degree_preserving,bp,4,7,0.4419047925621271,0.42048585414886475,0.435546875,0.4197734296321869,0.44921875,0.0,0.0
degree_preserving,bp,4,8,0.4043563213199377,0.3866104185581207,0.490234375,0.3859091103076935,0.48828125,0.0,0.0
degree_preserving,bp,4,9,0.37290841341018677,0.3574652671813965,0.5,0.3568078577518463,0.5,0.0,0.0
degree_preserving,bp,4,10,0.3449836242944002,0.3312833309173584,0.5,0.3307303190231323,0.5,0.0,0.0
degree_preserving,bp,4,11,0.32025360129773617,0.30711042881011963,0.51171875,0.30656465888023376,0.515625,0.0,0.0
degree_preserving,bp,4,12,0.2968021593987942,0.28496265411376953,0.5546875,0.2845223844051361,0.55859375,0.0,0.0
degree_preserving,pc,4,1,2.3870438635349274,2.804722309112549,0.25,2.8041272163391113,0.25,0.9737295114609879,0.0
degree_preserving,pc,4,2,1.4486649706959724,1.558190107345581,0.25,1.5581330060958862,0.25,0.6929065261016755,0.0
degree_preserving,pc,4,3,0.8423960730433464,0.9174576997756958,0.083984375,0.9176346659660339,0.09765625,0.49810098161106,0.0
degree_preserving,pc,4,4,0.5356680452823639,0.6365351676940918,0.103515625,0.6365737915039062,0.10546875,0.3964431320685738,0.0
degree_preserving,pc,4,5,0.39287461526691914,0.5130527019500732,0.201171875,0.5127912759780884,0.19921875,0.3463011853552113,0.0
degree_preserving,pc,4,6,0.3279732372611761,0.4489445388317108,0.353515625,0.4484725594520569,0.3515625,0.3214191654260503,0.0
degree_preserving,pc,4,7,0.289845434948802,0.4067475497722626,0.482421875,0.40621042251586914,0.484375,0.30642563141009305,0.0
degree_preserving,pc,4,8,0.2617341820150614,0.3723812997341156,0.5,0.371834933757782,0.5,0.2950136392416122,0.0
degree_preserving,pc,4,9,0.238315693102777,0.34274420142173767,0.5,0.342241495847702,0.5,0.2850865216605598,0.0
degree_preserving,pc,4,10,0.21753705013543367,0.3161439895629883,0.5,0.31574130058288574,0.5,0.275893311520728,0.0
degree_preserving,pc,4,11,0.19904212187975645,0.29146867990493774,0.556640625,0.2910817563533783,0.56640625,0.26765232940670103,0.0
degree_preserving,pc,4,12,0.18180738389492035,0.2690746784210205,0.6796875,0.26880505681037903,0.68359375,0.2591782752351719,0.0
degree_preserving,pcalm,4,1,2.4690792709589005,2.8110389709472656,0.25,2.8104727268218994,0.25,0.9264199489650006,2.7099367639166303
degree_preserving,pcalm,4,2,1.495307832956314,1.5685802698135376,0.25,1.56858229637146,0.25,0.6603514250988761,1.9206740295921918
degree_preserving,pcalm,4,3,0.8710032068192959,0.9270440936088562,0.083984375,0.9272918105125427,0.09765625,0.47579413815401495,1.3785528727457859
degree_preserving,pcalm,4,4,0.5545777082443237,0.6423156261444092,0.107421875,0.6424217820167542,0.11328125,0.37898168216149014,1.0983153059933102
degree_preserving,pcalm,4,5,0.4058741759508848,0.515632688999176,0.205078125,0.5154356956481934,0.203125,0.3306255902668151,0.9595984038169263
degree_preserving,pcalm,4,6,0.337730223312974,0.4497795104980469,0.3515625,0.4493579864501953,0.35546875,0.30628390565592173,0.889755273819901
degree_preserving,pcalm,4,7,0.2981421109288931,0.4072229862213135,0.4765625,0.4067167043685913,0.484375,0.2916749812429771,0.8478984267203487
degree_preserving,pcalm,4,8,0.2694196868687868,0.3728606700897217,0.5,0.37233471870422363,0.5,0.2807305223250296,0.8166470524447504
degree_preserving,pcalm,4,9,0.2455690773203969,0.34317532181739807,0.5,0.3426905572414398,0.5,0.2712322788623472,0.7896514099556953
degree_preserving,pcalm,4,10,0.2243308098986745,0.31646114587783813,0.5,0.3160752058029175,0.5,0.2624078875426979,0.7646167517086724
degree_preserving,pcalm,4,11,0.20536513905972242,0.2915775775909424,0.5546875,0.2912082076072693,0.55859375,0.25446538877440616,0.7421995644690469
degree_preserving,pcalm,4,12,0.18761697225272655,0.26898297667503357,0.671875,0.26873156428337097,0.6796875,0.24630485069549954,0.7190676039535902
random,bp,4,1,2.8795843720436096,2.0469703674316406,0.25,2.0456247329711914,0.25,0.0,0.0
random,bp,4,2,1.5535154789686203,1.1198654174804688,0.1875,1.118757724761963,0.19921875,0.0,0.0
random,bp,4,3,0.8973506577312946,0.7162119746208191,0.0,0.7150881290435791,0.0,0.0,0.0
random,bp,4,4,0.6252503171563148,0.5407309532165527,0.0,0.5395728349685669,0.0,0.0,0.0
random,bp,4,5,0.4933067914098501,0.44807884097099304,0.0078125,0.447009801864624,0.0078125,0.0,0.0
random,bp,4,6,0.4178160149604082,0.3877568542957306,0.208984375,0.38679322600364685,0.21484375,0.0,0.0
random,bp,4,7,0.36661706678569317,0.34378254413604736,0.279296875,0.3428875505924225,0.3046875,0.0,0.0
random,bp,4,8,0.32711565494537354,0.3085108995437622,0.69140625,0.307637482881546,0.71484375,0.0,0.0
random,bp,4,9,0.29462392441928387,0.27877652645111084,0.7578125,0.27790194749832153,0.75,0.0,0.0
random,bp,4,10,0.2663252567872405,0.25305894017219543,0.765625,0.25210267305374146,0.75390625,0.0,0.0
random,bp,4,11,0.24288310669362545,0.23066683113574982,0.8203125,0.22963844239711761,0.81640625,0.0,0.0
random,bp,4,12,0.22167330887168646,0.2114531546831131,0.845703125,0.2103518396615982,0.8828125,0.0,0.0
random,pc,4,1,1.7089204043149948,2.0530848503112793,0.25,2.0517265796661377,0.25,0.888507038122043,0.0
random,pc,4,2,0.9687068052589893,1.1215312480926514,0.216796875,1.1203930377960205,0.2265625,0.631481186603196,0.0
random,pc,4,3,0.5842039510607719,0.7133538126945496,0.0,0.7122457027435303,0.0,0.4593644138270368,0.0
random,pc,4,4,0.4160698428750038,0.5398328304290771,0.0,0.5387489795684814,0.0,0.37533889545011334,0.0
random,pc,4,5,0.33090552501380444,0.4500771164894104,0.005859375,0.44910359382629395,0.0078125,0.3325193237687927,0.0
random,pc,4,6,0.280902698636055,0.3922279477119446,0.216796875,0.3913658559322357,0.21484375,0.30862247449113056,0.0
random,pc,4,7,0.2457882147282362,0.34904855489730835,0.263671875,0.3482514023780823,0.296875,0.29243701560578,0.0
random,pc,4,8,0.21717828139662743,0.31314584612846375,0.638671875,0.3123566806316376,0.68359375,0.2794112869402549,0.0
random,pc,4,9,0.19279371295124292,0.2823542654514313,0.75390625,0.2815425992012024,0.75,0.26832645297448227,0.0
random,pc,4,10,0.1714190822094679,0.2556355595588684,0.73046875,0.25473061203956604,0.734375,0.25815860551180475,0.0
random,pc,4,11,0.15358520671725273,0.23212341964244843,0.80078125,0.23112036287784576,0.79296875,0.24906190908465456,0.0
random,pc,4,12,0.13787120394408703,0.2119961529970169,0.828125,0.21090441942214966,0.8515625,0.24014538531385674,0.0
random,pcalm,4,1,1.7745051458477974,2.0529417991638184,0.25,2.0515832901000977,0.25,0.8459878569895712,2.486297979266965
random,pcalm,4,2,1.0024118274450302,1.1221668720245361,0.216796875,1.1210296154022217,0.2265625,0.6010947492904961,1.7608795344422106
random,pcalm,4,3,0.6029027029871941,0.7144822478294373,0.0,0.7133764624595642,0.0,0.4374014918867033,1.27657154998451
random,pcalm,4,4,0.4287630673497915,0.5410104990005493,0.0,0.5399276614189148,0.0,0.3575857279453582,1.0413943694802583
random,pcalm,4,5,0.3411534056067467,0.45162129402160645,0.00390625,0.450643926858902,0.0078125,0.3169656465955389,0.9222897219224251
random,pcalm,4,6,0.29005238600075245,0.3940255641937256,0.21484375,0.39315614104270935,0.2109375,0.29443337690706056,0.8566306544162217
random,pcalm,4,7,0.2542305327951908,0.35094600915908813,0.26171875,0.3501400053501129,0.2890625,0.2791631852063195,0.8123705631442135
random,pcalm,4,8,0.22503358405083418,0.3150565028190613,0.603515625,0.314258337020874,0.66796875,0.2668259487739609,0.7767763075971743
random,pcalm,4,9,0.20015420857816935,0.28426042199134827,0.75390625,0.28344064950942993,0.75,0.25630740518681705,0.7465915266075172
random,pcalm,4,10,0.1782917995005846,0.2574886083602905,0.71484375,0.25657880306243896,0.72265625,0.24664268157600114,0.7189496647843043
random,pcalm,4,11,0.15998287592083216,0.2338225543498993,0.794921875,0.23281556367874146,0.79296875,0.237983298196923,0.6943103385856375
random,pcalm,4,12,0.14376672636717558,0.21355710923671722,0.826171875,0.2124626785516739,0.83984375,0.22948371009745946,0.6700922625605017
native,bp,5,1,1.308897241950035,0.848682165145874,0.25,0.8512788414955139,0.25,0.0,0.0
native,bp,5,2,0.6226528845727444,0.443464457988739,0.306640625,0.4440644085407257,0.328125,0.0,0.0
native,bp,5,3,0.37447083182632923,0.32631269097328186,0.6484375,0.3259277641773224,0.62109375,0.0,0.0
native,bp,5,4,0.30512750521302223,0.28540611267089844,0.73046875,0.2849006652832031,0.7109375,0.0,0.0
native,bp,5,5,0.2691265335306525,0.2502572536468506,0.759765625,0.2501367926597595,0.74609375,0.0,0.0
native,bp,5,6,0.23536345176398754,0.2184911072254181,0.75,0.2187352031469345,0.75,0.0,0.0
native,bp,5,7,0.20578700210899115,0.1915608048439026,0.751953125,0.1921011209487915,0.75,0.0,0.0
native,bp,5,8,0.18193385563790798,0.17160272598266602,0.76171875,0.17220953106880188,0.75,0.0,0.0
native,bp,5,9,0.1649171393364668,0.15700292587280273,0.8125,0.15777306258678436,0.7890625,0.0,0.0
native,bp,5,10,0.15203051455318928,0.1465371698141098,0.830078125,0.147209033370018,0.8203125,0.0,0.0
native,bp,5,11,0.14278372237458825,0.13860712945461273,0.912109375,0.1392836719751358,0.890625,0.0,0.0
native,bp,5,12,0.1356390709988773,0.1321541965007782,0.955078125,0.13273774087429047,0.94921875,0.0,0.0
native,pc,5,1,0.9223887585103512,0.8470401167869568,0.25,0.8496626019477844,0.25,0.5088158847987264,0.0
native,pc,5,2,0.4479047767817974,0.4382106363773346,0.279296875,0.43887820839881897,0.30859375,0.33953985214369214,0.0
native,pc,5,3,0.2732557151466608,0.3237730860710144,0.642578125,0.3234670162200928,0.62109375,0.25680977316369535,0.0
native,pc,5,4,0.22703711222857237,0.28655803203582764,0.8203125,0.28614047169685364,0.8046875,0.22962592592133055,0.0
native,pc,5,5,0.20415260829031467,0.25462237000465393,0.7421875,0.2546246349811554,0.74609375,0.21497170963023868,0.0
native,pc,5,6,0.18204670771956444,0.22475124895572662,0.748046875,0.2251363843679428,0.75,0.19995302897586953,0.0
native,pc,5,7,0.1618210133165121,0.19809024035930634,0.75,0.19880348443984985,0.75,0.1855849013857854,0.0
native,pc,5,8,0.14416715782135725,0.17702560126781464,0.755859375,0.17783355712890625,0.75,0.17268400608979087,0.0
native,pc,5,9,0.13120915880426764,0.16141067445278168,0.798828125,0.16244591772556305,0.78125,0.1623722122409769,0.0
native,pc,5,10,0.12101347837597132,0.15017414093017578,0.796875,0.15115384757518768,0.77734375,0.15442044516385067,0.0
native,pc,5,11,0.11368161160498857,0.14180797338485718,0.865234375,0.1428370177745819,0.84375,0.14873324496875284,0.0
native,pc,5,12,0.10808204766362906,0.13493290543556213,0.935546875,0.13587267696857452,0.921875,0.14416931693025012,0.0
native,pcalm,5,1,0.9451843090355396,0.847413182258606,0.25,0.8500243425369263,0.25,0.48447448449830216,1.3958813438221114
native,pcalm,5,2,0.458406550809741,0.4386470317840576,0.279296875,0.43930864334106445,0.3046875,0.3233141366993853,0.9314023581391666
native,pcalm,5,3,0.2793272538110614,0.32386499643325806,0.640625,0.3235655725002289,0.62109375,0.24444293256965466,0.704764869697101
native,pcalm,5,4,0.23184751067310572,0.2868133783340454,0.822265625,0.2864057123661041,0.80078125,0.21844599082154068,0.6295870002395532
native,pcalm,5,5,0.2087374096736312,0.2555132806301117,0.740234375,0.25552231073379517,0.74609375,0.2046138608129695,0.5891770797934441
native,pcalm,5,6,0.18659091368317604,0.22622664272785187,0.748046875,0.22662000358104706,0.74609375,0.19054228113479135,0.5480793225542584
native,pcalm,5,7,0.16625179257243872,0.199859619140625,0.75,0.2005886435508728,0.75,0.17706265964564713,0.5087547015864402
native,pcalm,5,8,0.1482382519170642,0.17865167558193207,0.755859375,0.17948445677757263,0.75,0.1648263667448191,0.4732005930818559
native,pcalm,5,9,0.1348054502159357,0.16273123025894165,0.794921875,0.1638067215681076,0.78125,0.1549559018215708,0.44449295006415923
native,pcalm,5,10,0.12410687189549208,0.15117578208446503,0.79296875,0.15220314264297485,0.7734375,0.14725766339203497,0.4221379540467751
native,pcalm,5,11,0.11642086179926991,0.14262478053569794,0.84765625,0.14371106028556824,0.83984375,0.1417351493582828,0.4060674613392621
native,pcalm,5,12,0.1105966242030263,0.13562646508216858,0.921875,0.13662466406822205,0.9140625,0.1373202649653346,0.3931913846281532
degree_preserving,bp,5,1,1.8996838703751564,1.3358285427093506,0.25,1.336808681488037,0.25,0.0,0.0
degree_preserving,bp,5,2,1.0054607838392258,0.7124218344688416,0.25,0.7135931253433228,0.25,0.0,0.0
degree_preserving,bp,5,3,0.5630357880145311,0.44146785140037537,0.25,0.4427827000617981,0.25,0.0,0.0
degree_preserving,bp,5,4,0.3860889319330454,0.34286099672317505,0.453125,0.3442014455795288,0.4375,0.0,0.0
degree_preserving,bp,5,5,0.3235639054328203,0.30617082118988037,0.3984375,0.3074629008769989,0.375,0.0,0.0
degree_preserving,bp,5,6,0.2958719749003649,0.28405797481536865,0.501953125,0.2852713465690613,0.5,0.0,0.0
degree_preserving,bp,5,7,0.2746816724538803,0.2633507549762726,0.5,0.2645357847213745,0.5,0.0,0.0
degree_preserving,bp,5,8,0.2547713303938508,0.2440984547138214,0.72265625,0.24513977766036987,0.71484375,0.0,0.0
degree_preserving,bp,5,9,0.23763335309922695,0.2280617356300354,0.765625,0.22901293635368347,0.765625,0.0,0.0
degree_preserving,bp,5,10,0.2212588395923376,0.2138749063014984,1.0,0.214652419090271,1.0,0.0,0.0
degree_preserving,bp,5,11,0.20786794554442167,0.2003026157617569,1.0,0.20101575553417206,1.0,0.0,0.0
degree_preserving,bp,5,12,0.19439170695841312,0.18622922897338867,1.0,0.18686117231845856,1.0,0.0,0.0
degree_preserving,pc,5,1,1.3295027948915958,1.334350347518921,0.25,1.335337519645691,0.25,0.6171528074676947,0.0
degree_preserving,pc,5,2,0.7150154560804367,0.7077578902244568,0.25,0.7089259028434753,0.25,0.43953616479605745,0.0
degree_preserving,pc,5,3,0.4018375799059868,0.43705931305885315,0.25,0.4383344054222107,0.25,0.32498287648437935,0.0
degree_preserving,pc,5,4,0.2790609132498503,0.3414902687072754,0.435546875,0.34278810024261475,0.421875,0.2658279919414781,0.0
degree_preserving,pc,5,5,0.2374628158286214,0.3076907992362976,0.40234375,0.3089554011821747,0.37890625,0.242189431234389,0.0
degree_preserving,pc,5,6,0.21912560611963272,0.2881934940814972,0.5,0.28939878940582275,0.5,0.2325859510456212,0.0
degree_preserving,pc,5,7,0.20474664494395256,0.26943138241767883,0.5,0.2706383466720581,0.5,0.22623593060294903,0.0
degree_preserving,pc,5,8,0.1901735281571746,0.25033700466156006,0.51171875,0.25145965814590454,0.515625,0.21972496741364012,0.0
degree_preserving,pc,5,9,0.17658752389252186,0.23294125497341156,0.7421875,0.23401682078838348,0.74609375,0.21336964052049248,0.0
degree_preserving,pc,5,10,0.16262293327599764,0.21718211472034454,0.876953125,0.21809259057044983,0.8828125,0.2068202968124145,0.0
degree_preserving,pc,5,11,0.1509000202640891,0.20249323546886444,0.951171875,0.20331838726997375,0.93359375,0.20148112852257327,0.0
degree_preserving,pc,5,12,0.13973163533955812,0.18797741830348969,0.994140625,0.1886778473854065,0.99609375,0.1965067767741857,0.0
degree_preserving,pcalm,5,1,1.3636981099843979,1.3349303007125854,0.25,1.3359133005142212,0.25,0.5849665707404105,1.694226576575602
degree_preserving,pcalm,5,2,0.7326466515660286,0.7082655429840088,0.25,0.7094219326972961,0.25,0.41702858460485004,1.2066912839291035
degree_preserving,pcalm,5,3,0.41147191636264324,0.437391072511673,0.25,0.4386504888534546,0.25,0.3086740815342637,0.8934796883804665
degree_preserving,pcalm,5,4,0.2855599373579025,0.342041015625,0.439453125,0.3433222472667694,0.43359375,0.25272627477534115,0.7316463876341004
degree_preserving,pcalm,5,5,0.24312051944434643,0.3086181879043579,0.373046875,0.30986690521240234,0.359375,0.23044328377000056,0.666828361183434
degree_preserving,pcalm,5,6,0.22475719265639782,0.2896299660205841,0.5,0.2908199727535248,0.5,0.221480679892314,0.6406602751849277
degree_preserving,pcalm,5,7,0.21057365089654922,0.2713755965232849,0.5,0.2725679874420166,0.5,0.21561209824964558,0.6236906085396186
degree_preserving,pcalm,5,8,0.19608453568071127,0.2525474727153778,0.509765625,0.2536628842353821,0.5,0.20955935280653648,0.6062338030751562
degree_preserving,pcalm,5,9,0.18234738148748875,0.235063374042511,0.740234375,0.236142098903656,0.7421875,0.2035649184108479,0.588959208344022
degree_preserving,pcalm,5,10,0.16805438417941332,0.21915695071220398,0.857421875,0.22007277607917786,0.87109375,0.19729563718040785,0.5709806774029857
degree_preserving,pcalm,5,11,0.15607159491628408,0.20442257821559906,0.9296875,0.20524798333644867,0.9140625,0.19214557164135235,0.5563153954281006
degree_preserving,pcalm,5,12,0.14480462577193975,0.19003795087337494,0.98828125,0.19072790443897247,0.984375,0.18740428235711684,0.5429084741263068
random,bp,5,1,0.8839068599045277,0.5704551339149475,0.25,0.569157600402832,0.25,0.0,0.0
random,bp,5,2,0.44420708157122135,0.35425546765327454,0.271484375,0.3542112410068512,0.28125,0.0,0.0
random,bp,5,3,0.32782599329948425,0.3113202154636383,0.5625,0.31158798933029175,0.54296875,0.0,0.0
random,bp,5,4,0.30246310867369175,0.29292523860931396,0.5,0.29307302832603455,0.5,0.0,0.0
random,bp,5,5,0.28489450737833977,0.2756103277206421,0.5,0.2755703628063202,0.5,0.0,0.0
random,bp,5,6,0.2686524083837867,0.2604679763317108,0.5,0.2603786289691925,0.5,0.0,0.0
random,bp,5,7,0.2545074662193656,0.24736079573631287,0.5,0.24733798205852509,0.5,0.0,0.0
random,bp,5,8,0.2424406912177801,0.23579423129558563,0.50390625,0.23582474887371063,0.5,0.0,0.0
random,bp,5,9,0.23197199311107397,0.2245459407567978,0.84375,0.22466114163398743,0.86328125,0.0,0.0
random,bp,5,10,0.21933459118008614,0.21298560500144958,0.6640625,0.21312876045703888,0.65234375,0.0,0.0
random,bp,5,11,0.20754146855324507,0.20029817521572113,0.994140625,0.200548455119133,0.98046875,0.0,0.0
random,bp,5,12,0.19440227840095758,0.1859106421470642,1.0,0.1862485408782959,1.0,0.0,0.0
random,pc,5,1,0.6176716573536396,0.5721899271011353,0.25,0.5709243416786194,0.25,0.4220942381264952,0.0
random,pc,5,2,0.3231115899980068,0.35678932070732117,0.25,0.3567624092102051,0.25390625,0.2893581372312231,0.0
random,pc,5,3,0.24732948280870914,0.31276264786720276,0.748046875,0.31304866075515747,0.74609375,0.23614719761098968,0.0
random,pc,5,4,0.2304294379428029,0.2963983416557312,0.587890625,0.29658934473991394,0.6015625,0.22527990874975026,0.0
random,pc,5,5,0.21855501644313335,0.2805015742778778,0.5,0.2805110514163971,0.5,0.21917944912638632,0.0
random,pc,5,6,0.2066606217995286,0.2660490870475769,0.5,0.2659913897514343,0.5,0.214051088498915,0.0
random,pc,5,7,0.1954663973301649,0.25274547934532166,0.5,0.25272127985954285,0.5,0.20981920981406196,0.0
random,pc,5,8,0.18487850110977888,0.240220844745636,0.501953125,0.24021869897842407,0.5,0.20643092800552645,0.0
random,pc,5,9,0.175144599750638,0.2280954122543335,0.814453125,0.2281663417816162,0.859375,0.20369996538647683,0.0
random,pc,5,10,0.16377268079668283,0.21576280891895294,0.666015625,0.2158680409193039,0.6484375,0.20017007064598147,0.0
random,pc,5,11,0.15296990610659122,0.2023959755897522,0.994140625,0.20263248682022095,0.9921875,0.19706774650452039,0.0
random,pc,5,12,0.1412884583696723,0.18720439076423645,1.0,0.1875608265399933,1.0,0.1935157402064457,0.0
random,pcalm,5,1,0.633359782397747,0.5720957517623901,0.25,0.57082599401474,0.25,0.40095395416331786,1.1619736396241933
random,pcalm,5,2,0.33032891526818275,0.35652464628219604,0.251953125,0.3564894199371338,0.2578125,0.27484795651495614,0.7962360427845852
random,pcalm,5,3,0.25219812151044607,0.31279847025871277,0.748046875,0.31308409571647644,0.75,0.2244147555732828,0.6479769037214282
random,pcalm,5,4,0.23508729506283998,0.29670509696006775,0.533203125,0.2969002425670624,0.5234375,0.2141014459411963,0.6177937286411179
random,pcalm,5,5,0.22327533923089504,0.281181275844574,0.5,0.2811957001686096,0.5,0.20836913563107373,0.601134401787931
random,pcalm,5,6,0.21148951910436153,0.2670620083808899,0.5,0.2670077085494995,0.5,0.20359041946115516,0.5873803042522923
random,pcalm,5,7,0.20040173921734095,0.25400474667549133,0.5,0.2539790868759155,0.5,0.1996405301639849,0.5760761448218545
random,pcalm,5,8,0.18985985405743122,0.2415897250175476,0.501953125,0.24157817661762238,0.5,0.1964723534110817,0.567112437393007
random,pcalm,5,9,0.1801033914089203,0.22951367497444153,0.7578125,0.22956883907318115,0.8203125,0.193907117798517,0.5599564248386741
random,pcalm,5,10,0.16863921284675598,0.21725696325302124,0.646484375,0.21734125912189484,0.64453125,0.19057780670846114,0.5506810605820647
random,pcalm,5,11,0.1578338909894228,0.2040652185678482,0.98046875,0.20428159832954407,0.984375,0.18768876132526202,0.5428096480191016
random,pcalm,5,12,0.14619358256459236,0.1890919804573059,1.0,0.1894288808107376,1.0,0.18439593757890785,0.5338617114284716
native,bp,6,1,1.5275638177990913,0.972824215888977,0.25,0.9702678918838501,0.25,0.0,0.0
native,bp,6,2,0.6943164821714163,0.46845000982284546,0.240234375,0.4668949246406555,0.2421875,0.0,0.0
native,bp,6,3,0.39005460403859615,0.33680450916290283,0.369140625,0.33551090955734253,0.35546875,0.0,0.0
native,bp,6,4,0.3196057230234146,0.3046172857284546,0.611328125,0.30332469940185547,0.578125,0.0,0.0
native,bp,6,5,0.29366746731102467,0.2794343829154968,0.728515625,0.27805593609809875,0.72265625,0.0,0.0
native,bp,6,6,0.26735903322696686,0.25262609124183655,0.98046875,0.25112491846084595,0.9921875,0.0,0.0
native,bp,6,7,0.24021712690591812,0.22498054802417755,1.0,0.22334468364715576,1.0,0.0,0.0
native,bp,6,8,0.21229840442538261,0.19754616916179657,1.0,0.19588381052017212,1.0,0.0,0.0
native,bp,6,9,0.18539282865822315,0.17172619700431824,1.0,0.17003792524337769,1.0,0.0,0.0
native,bp,6,10,0.16100127343088388,0.1495508849620819,1.0,0.14795303344726562,1.0,0.0,0.0
native,bp,6,11,0.14086578972637653,0.13158713281154633,1.0,0.13008999824523926,1.0,0.0,0.0
native,bp,6,12,0.12500821892172098,0.11797851324081421,1.0,0.11661433428525925,1.0,0.0,0.0
native,pc,6,1,1.0241519175469875,0.9699206948280334,0.25,0.9674425721168518,0.25,0.580075726781312,0.0
native,pc,6,2,0.48361075669527054,0.46415039896965027,0.232421875,0.46269020438194275,0.23828125,0.3705105528594383,0.0
native,pc,6,3,0.2842263663187623,0.33428269624710083,0.4140625,0.3330764174461365,0.40234375,0.2630611578351818,0.0
native,pc,6,4,0.2368951253592968,0.3029770851135254,0.677734375,0.30176618695259094,0.63671875,0.23427495060604997,0.0
native,pc,6,5,0.2171576777473092,0.27777883410453796,0.720703125,0.276494562625885,0.7109375,0.2257879341195803,0.0
native,pc,6,6,0.19601148087531328,0.25053441524505615,0.98828125,0.24912670254707336,0.9921875,0.21737232288190475,0.0
native,pc,6,7,0.1739557981491089,0.222555011510849,1.0,0.22099193930625916,1.0,0.208471107352428,0.0
native,pc,6,8,0.15180202201008797,0.19519704580307007,1.0,0.19356952607631683,1.0,0.19856082732682503,0.0
native,pc,6,9,0.13122916081920266,0.1697910577058792,1.0,0.16809490323066711,1.0,0.18775279094067324,0.0
native,pc,6,10,0.1133080911822617,0.14823661744594574,1.0,0.14657370746135712,1.0,0.1765947961442483,0.0
native,pc,6,11,0.0989718921482563,0.13095851242542267,1.0,0.12934496998786926,1.0,0.16637734408626179,0.0
native,pc,6,12,0.08794318791478872,0.1178056001663208,1.0,0.11627683788537979,1.0,0.15747915273338245,0.0
native,pcalm,6,1,1.0528361909091473,0.9708321690559387,0.25,0.9683600068092346,0.25,0.552557530036817,1.6007086672034347
native,pcalm,6,2,0.49607026763260365,0.46533551812171936,0.232421875,0.4638825058937073,0.23828125,0.3532629106969883,1.0212465720396722
native,pcalm,6,3,0.2906635254621506,0.3348063826560974,0.41015625,0.3336130380630493,0.40234375,0.25107693527146085,0.7240709678153507
native,pcalm,6,4,0.241906120441854,0.3035167157649994,0.673828125,0.3023257553577423,0.63671875,0.22344237353051236,0.6437514560093405
native,pcalm,6,5,0.2220866335555911,0.2786591649055481,0.712890625,0.2773992419242859,0.69921875,0.2153691256583746,0.6203841011811164
native,pcalm,6,6,0.20088974945247173,0.25168678164482117,0.984375,0.2503071129322052,0.9921875,0.207380675089856,0.5974777354858816
native,pcalm,6,7,0.17872586101293564,0.22392143309116364,1.0,0.22238722443580627,1.0,0.19893336834502406,0.5733340732695069
native,pcalm,6,8,0.15637790691107512,0.19670064747333527,1.0,0.19509798288345337,1.0,0.18954415786235282,0.5464411042339634
native,pcalm,6,9,0.13550060614943504,0.17129068076610565,1.0,0.1696111261844635,1.0,0.1792906082215874,0.516993359226035
