task,seed,method,epoch,validation_mse
nonlinear,1219,shuffle,1,0.29249797348430023
nonlinear,1219,shuffle,2,0.21738415698910354
nonlinear,1219,shuffle,3,0.16778488469929273
nonlinear,1219,shuffle,4,0.13468492891375175
nonlinear,1219,shuffle,5,0.1119086092486326
nonlinear,1219,shuffle,6,0.09567817592355114
nonlinear,1219,shuffle,7,0.08355040152441828
nonlinear,1219,shuffle,8,0.07459815947836691
nonlinear,1219,shuffle,9,0.06756602822746494
nonlinear,1219,shuffle,10,0.06203874492842865
nonlinear,1219,shuffle,11,0.0575486017753849
nonlinear,1219,shuffle,12,0.05386041204694339
nonlinear,1219,shuffle,13,0.05071302512286554
nonlinear,1219,shuffle,14,0.047974345655230725
nonlinear,1219,shuffle,15,0.04564747529418093
nonlinear,1219,shuffle,16,0.043494109118669744
nonlinear,1219,shuffle,17,0.041628605708865195
nonlinear,1219,shuffle,18,0.039871607413548046
nonlinear,1219,shuffle,19,0.038330277141573645
nonlinear,1219,shuffle,20,0.03702336548678078
nonlinear,1219,shuffle,21,0.03571550038256261
nonlinear,1219,shuffle,22,0.03444265918349523
nonlinear,1219,shuffle,23,0.03338226061445384
nonlinear,1219,shuffle,24,0.032231516160308206
nonlinear,1219,shuffle,25,0.031218852993599833
nonlinear,1219,shuffle,26,0.030427047626225844
nonlinear,1219,shuffle,27,0.029516547517832458
nonlinear,1219,shuffle,28,0.028728705678262596
nonlinear,1219,shuffle,29,0.027871516979322563
nonlinear,1219,shuffle,30,0.02722452227038452
nonlinear,1219,shuffle,31,0.02661895531558171
nonlinear,1219,shuffle,32,0.025909896607834892
nonlinear,1219,shuffle,33,0.025256231094578502
nonlinear,1219,shuffle,34,0.024808877518333772
nonlinear,1219,shuffle,35,0.024139737041730978
nonlinear,1219,shuffle,36,0.02365397683342398
nonlinear,1219,shuffle,37,0.02310766240566316
nonlinear,1219,shuffle,38,0.02255474469858385
nonlinear,1219,shuffle,39,0.02213495519081546
nonlinear,1219,shuffle,40,0.021775958485175866
nonlinear,1219,shuffle,41,0.021327830709798493
nonlinear,1219,shuffle,42,0.02101850758064899
nonlinear,1219,shuffle,43,0.02065156706302861
nonlinear,1219,shuffle,44,0.020370730599143978
nonlinear,1219,shuffle,45,0.020064797438355233
nonlinear,1219,shuffle,46,0.01972537116400418
nonlinear,1219,shuffle,47,0.019432696402200803
nonlinear,1219,shuffle,48,0.01923355640071431
nonlinear,1219,shuffle,49,0.018942521267419753
nonlinear,1219,shuffle,50,0.01878383847658879
nonlinear,1219,shuffle,51,0.01854543032076607
nonlinear,1219,shuffle,52,0.018318321675665886
nonlinear,1219,shuffle,53,0.018095300867254586
nonlinear,1219,shuffle,54,0.01796491060550603
nonlinear,1219,shuffle,55,0.017748129725749906
nonlinear,1219,shuffle,56,0.01765796897933902
nonlinear,1219,shuffle,57,0.017480680484640975
nonlinear,1219,shuffle,58,0.017247978642582155
nonlinear,1219,shuffle,59,0.017154816760982117
nonlinear,1219,shuffle,60,0.017053603623724586
nonlinear,1200,tp,1,0.3560434791101077
nonlinear,1200,tp,2,0.2869988372515883
nonlinear,1200,tp,3,0.23558059042580745
nonlinear,1200,tp,4,0.19566107630867446
nonlinear,1200,tp,5,0.16493884771563902
nonlinear,1200,tp,6,0.14068072759925437
nonlinear,1200,tp,7,0.12137195757521457
nonlinear,1200,tp,8,0.10581582572459358
nonlinear,1200,tp,9,0.09322830642053644
nonlinear,1200,tp,10,0.08265094496390217
nonlinear,1200,tp,11,0.07387257798420237
nonlinear,1200,tp,12,0.06656036968752237
nonlinear,1200,tp,13,0.06035457286525201
nonlinear,1200,tp,14,0.055047486552796565
nonlinear,1200,tp,15,0.05057445924448423
nonlinear,1200,tp,16,0.046824040565211555
nonlinear,1200,tp,17,0.04386293183242832
nonlinear,1200,tp,18,0.04103560783499325
nonlinear,1200,tp,19,0.03873672003802542
nonlinear,1200,tp,20,0.03666114602232583
nonlinear,1200,tp,21,0.03481076207953369
nonlinear,1200,tp,22,0.03313122616866699
nonlinear,1200,tp,23,0.03175709441152977
nonlinear,1200,tp,24,0.030414735546115956
nonlinear,1200,tp,25,0.029232105904653846
nonlinear,1200,tp,26,0.028187000409391896
nonlinear,1200,tp,27,0.027169548062835756
nonlinear,1200,tp,28,0.026273431766133077
nonlinear,1200,tp,29,0.02548913576983654
nonlinear,1200,tp,30,0.024630196660730786
nonlinear,1200,tp,31,0.023961571042814035
nonlinear,1200,tp,32,0.02327616867932042
nonlinear,1200,tp,33,0.02265434415039518
nonlinear,1200,tp,34,0.022079704446737587
nonlinear,1200,tp,35,0.02154436447256544
nonlinear,1200,tp,36,0.02103847030156462
nonlinear,1200,tp,37,0.02056969263358889
nonlinear,1200,tp,38,0.020100496784457272
nonlinear,1200,tp,39,0.019642325810980726
nonlinear,1200,tp,40,0.019229828367026396
nonlinear,1200,tp,41,0.018846350715994165
nonlinear,1200,tp,42,0.018484606467300286
nonlinear,1200,tp,43,0.018168810603905364
nonlinear,1200,tp,44,0.01771435245141038
nonlinear,1200,tp,45,0.017401942395778695
nonlinear,1200,tp,46,0.01714228172572745
nonlinear,1200,tp,47,0.01677427725867375
nonlinear,1200,tp,48,0.01645351323725267
nonlinear,1200,tp,49,0.016166727190824164
nonlinear,1200,tp,50,0.015879082096009897
nonlinear,1200,tp,51,0.015637709858864993
nonlinear,1200,tp,52,0.015395784442892186
nonlinear,1200,tp,53,0.015119983687898894
nonlinear,1200,tp,54,0.01491416699569269
nonlinear,1200,tp,55,0.014667437936569551
nonlinear,1200,tp,56,0.014377940787197558
nonlinear,1200,tp,57,0.014141180860500166
nonlinear,1200,tp,58,0.01401853172204536
nonlinear,1200,tp,59,0.013737522420041804
nonlinear,1200,tp,60,0.013543241213141932
nonlinear,1201,tp,1,0.3371400966085132
nonlinear,1201,tp,2,0.2659821873584716
nonlinear,1201,tp,3,0.21565716989100905
nonlinear,1201,tp,4,0.17893033290326302
nonlinear,1201,tp,5,0.15145794902704454
nonlinear,1201,tp,6,0.13108395059212627
nonlinear,1201,tp,7,0.11541157153184552
nonlinear,1201,tp,8,0.1026899523114554
nonlinear,1201,tp,9,0.09216543429536338
nonlinear,1201,tp,10,0.08321664684364255
nonlinear,1201,tp,11,0.07611692343330619
nonlinear,1201,tp,12,0.06999066276169884
nonlinear,1201,tp,13,0.06455599482583119
nonlinear,1201,tp,14,0.06008636545315325
nonlinear,1201,tp,15,0.05627741728846817
nonlinear,1201,tp,16,0.052835071857162796
nonlinear,1201,tp,17,0.04995659678582574
nonlinear,1201,tp,18,0.04735805318456524
nonlinear,1201,tp,19,0.04501381335544624
nonlinear,1201,tp,20,0.04285091458429497
nonlinear,1201,tp,21,0.04093012752894251
nonlinear,1201,tp,22,0.0393095401065447
nonlinear,1201,tp,23,0.037954738708478486
nonlinear,1201,tp,24,0.0366938137659327
nonlinear,1201,tp,25,0.03546818068429918
nonlinear,1201,tp,26,0.034508391554405084
nonlinear,1201,tp,27,0.03335937399376332
nonlinear,1201,tp,28,0.03253714909944643
nonlinear,1201,tp,29,0.03168559950524081
nonlinear,1201,tp,30,0.03078815118679379
nonlinear,1201,tp,31,0.030105733808653473
nonlinear,1201,tp,32,0.029502837835945223
nonlinear,1201,tp,33,0.028802138825299667
nonlinear,1201,tp,34,0.028098096241426476
nonlinear,1201,tp,35,0.027641060850666626
nonlinear,1201,tp,36,0.027133234415706305
nonlinear,1201,tp,37,0.026649784693163533
nonlinear,1201,tp,38,0.026187292181128165
nonlinear,1201,tp,39,0.025721171254927986
nonlinear,1201,tp,40,0.025248678986429934
nonlinear,1201,tp,41,0.024821271127932337
nonlinear,1201,tp,42,0.02442586702854757
nonlinear,1201,tp,43,0.024055550939961364
nonlinear,1201,tp,44,0.023645565643014555
nonlinear,1201,tp,45,0.023369806228519696
nonlinear,1201,tp,46,0.02299443504466862
nonlinear,1201,tp,47,0.02264813522801251
nonlinear,1201,tp,48,0.022407816261384383
nonlinear,1201,tp,49,0.02227036310656806
nonlinear,1201,tp,50,0.02179641511879941
nonlinear,1201,tp,51,0.02155391610785785
nonlinear,1201,tp,52,0.02128495389124023
nonlinear,1201,tp,53,0.021051750060014876
nonlinear,1201,tp,54,0.020755443365655445
nonlinear,1201,tp,55,0.020524241768359555
nonlinear,1201,tp,56,0.020361066348637206
nonlinear,1201,tp,57,0.02011061707802231
nonlinear,1201,tp,58,0.019885362507382747
nonlinear,1201,tp,59,0.01972333864694334
nonlinear,1201,tp,60,0.019505854136876718
nonlinear,1202,tp,1,0.3489722047295491
nonlinear,1202,tp,2,0.2746870429534296
nonlinear,1202,tp,3,0.22373266423703855
nonlinear,1202,tp,4,0.18595715046105465
nonlinear,1202,tp,5,0.15767056567705773
nonlinear,1202,tp,6,0.13580991628704303
nonlinear,1202,tp,7,0.11845141884586456
nonlinear,1202,tp,8,0.10489806060140694
nonlinear,1202,tp,9,0.09403531415318693
nonlinear,1202,tp,10,0.08496933755579043
nonlinear,1202,tp,11,0.07786724710283623
nonlinear,1202,tp,12,0.07185817117083633
nonlinear,1202,tp,13,0.06691613534506823
nonlinear,1202,tp,14,0.06290968767791104
nonlinear,1202,tp,15,0.059246258888253696
nonlinear,1202,tp,16,0.05624768221732713
nonlinear,1202,tp,17,0.053606427213750585
nonlinear,1202,tp,18,0.05130286451931806
nonlinear,1202,tp,19,0.049284314902276756
nonlinear,1202,tp,20,0.047650404387430255
nonlinear,1202,tp,21,0.046179691929842864
nonlinear,1202,tp,22,0.044878283475499124
nonlinear,1202,tp,23,0.04346338804707504
nonlinear,1202,tp,24,0.042425925402200866
nonlinear,1202,tp,25,0.04113038606223931
nonlinear,1202,tp,26,0.04010313884774293
nonlinear,1202,tp,27,0.039409017279821816
nonlinear,1202,tp,28,0.03848913425795591
nonlinear,1202,tp,29,0.037614514414740105
nonlinear,1202,tp,30,0.036724478243872656
nonlinear,1202,tp,31,0.036075617507499255
nonlinear,1202,tp,32,0.03539825863597936
nonlinear,1202,tp,33,0.03472618382220027
nonlinear,1202,tp,34,0.03412154535719902
nonlinear,1202,tp,35,0.0335757696084123
nonlinear,1202,tp,36,0.032742880546364206
nonlinear,1202,tp,37,0.03230475714684904
nonlinear,1202,tp,38,0.03182983575953666
nonlinear,1202,tp,39,0.03115062155803953
nonlinear,1202,tp,40,0.03078416714170198
nonlinear,1202,tp,41,0.030212503412565688
nonlinear,1202,tp,42,0.029996914362165884
nonlinear,1202,tp,43,0.029515841552452016
nonlinear,1202,tp,44,0.02878406167729329
nonlinear,1202,tp,45,0.02830709576295085
nonlinear,1202,tp,46,0.02817670080664778
nonlinear,1202,tp,47,0.02770895809334069
nonlinear,1202,tp,48,0.027216681114989566
nonlinear,1202,tp,49,0.02681734630294938
nonlinear,1202,tp,50,0.026548777260948873
nonlinear,1202,tp,51,0.026352453759936754
nonlinear,1202,tp,52,0.025731272485680537
nonlinear,1202,tp,53,0.02541199442215833
nonlinear,1202,tp,54,0.025326196331413437
nonlinear,1202,tp,55,0.02488192828998183
nonlinear,1202,tp,56,0.024467723364815102
nonlinear,1202,tp,57,0.0243625084175427
nonlinear,1202,tp,58,0.02390807946631013
nonlinear,1202,tp,59,0.02353968437673834
nonlinear,1202,tp,60,0.023591744635048758
nonlinear,1203,tp,1,0.29699902108656023
nonlinear,1203,tp,2,0.23864414065319095
nonlinear,1203,tp,3,0.19814608730544356
nonlinear,1203,tp,4,0.1689110786210504
nonlinear,1203,tp,5,0.14690142603980105
nonlinear,1203,tp,6,0.13020593481451284
nonlinear,1203,tp,7,0.11666655367040328
nonlinear,1203,tp,8,0.10554182412964995
nonlinear,1203,tp,9,0.09652671261408884
nonlinear,1203,tp,10,0.08847152427864262
nonlinear,1203,tp,11,0.08142636468721277
nonlinear,1203,tp,12,0.07546561441253466
nonlinear,1203,tp,13,0.07007355830001823
nonlinear,1203,tp,14,0.06492206363979902
nonlinear,1203,tp,15,0.0605059251312009
nonlinear,1203,tp,16,0.05663767056041088
nonlinear,1203,tp,17,0.05320072396553416
nonlinear,1203,tp,18,0.05025642910489166
nonlinear,1203,tp,19,0.047383943537843164
nonlinear,1203,tp,20,0.045122586293717674
nonlinear,1203,tp,21,0.04314081744429385
nonlinear,1203,tp,22,0.041308475214641364
nonlinear,1203,tp,23,0.03982327100860892
nonlinear,1203,tp,24,0.03838385196259663
nonlinear,1203,tp,25,0.03696350270052887
nonlinear,1203,tp,26,0.03593264553343908
nonlinear,1203,tp,27,0.034954270992032944
nonlinear,1203,tp,28,0.034019339015750334
nonlinear,1203,tp,29,0.03315350921238094
nonlinear,1203,tp,30,0.03231725539143232
nonlinear,1203,tp,31,0.03157582062570177
nonlinear,1203,tp,32,0.03082223258752867
nonlinear,1203,tp,33,0.030129602842858635
nonlinear,1203,tp,34,0.02938860203962825
nonlinear,1203,tp,35,0.028778270733791203
nonlinear,1203,tp,36,0.028214238083823544
nonlinear,1203,tp,37,0.027858432770025924
nonlinear,1203,tp,38,0.02736346554602181
nonlinear,1203,tp,39,0.02664526748487668
nonlinear,1203,tp,40,0.026081666983232388
nonlinear,1203,tp,41,0.02564803706310456
nonlinear,1203,tp,42,0.025292080582858114
nonlinear,1203,tp,43,0.024962472761913327
nonlinear,1203,tp,44,0.02450865998357656
nonlinear,1203,tp,45,0.024064799498046463
nonlinear,1203,tp,46,0.023720160395514917
nonlinear,1203,tp,47,0.023298856117245175
nonlinear,1203,tp,48,0.02304796782368369
nonlinear,1203,tp,49,0.02273444428308835
nonlinear,1203,tp,50,0.02221590510437525
nonlinear,1203,tp,51,0.021953927643426935
nonlinear,1203,tp,52,0.021650410168798446
nonlinear,1203,tp,53,0.021504488408563293
nonlinear,1203,tp,54,0.021186966683139973
nonlinear,1203,tp,55,0.02090183619886836
nonlinear,1203,tp,56,0.02072195996443448
nonlinear,1203,tp,57,0.02048066362479919
nonlinear,1203,tp,58,0.020274261860677958
nonlinear,1203,tp,59,0.019969104767845466
nonlinear,1203,tp,60,0.01986464048683542
nonlinear,1204,tp,1,0.27483421163337146
nonlinear,1204,tp,2,0.21051075378013215
nonlinear,1204,tp,3,0.16758185295612404
nonlinear,1204,tp,4,0.1376795212923793
nonlinear,1204,tp,5,0.11615851904247793
nonlinear,1204,tp,6,0.0999980018072389
nonlinear,1204,tp,7,0.08744031869217743
nonlinear,1204,tp,8,0.07740684260642333
nonlinear,1204,tp,9,0.06942094819319261
nonlinear,1204,tp,10,0.06295518298342008
nonlinear,1204,tp,11,0.057815480273538444
nonlinear,1204,tp,12,0.053633866864855384
nonlinear,1204,tp,13,0.050191314324592895
nonlinear,1204,tp,14,0.04717634177992514
nonlinear,1204,tp,15,0.044698600655479016
nonlinear,1204,tp,16,0.04249593725805032
nonlinear,1204,tp,17,0.04047565673303069
nonlinear,1204,tp,18,0.038815455264239705
nonlinear,1204,tp,19,0.03738084063378106
nonlinear,1204,tp,20,0.03596773661334693
nonlinear,1204,tp,21,0.034662164879030295
nonlinear,1204,tp,22,0.033542614133821536
nonlinear,1204,tp,23,0.032636866051532286
nonlinear,1204,tp,24,0.03179844933493594
nonlinear,1204,tp,25,0.031061012873518062
nonlinear,1204,tp,26,0.030312337043402166
nonlinear,1204,tp,27,0.02959542703877983
nonlinear,1204,tp,28,0.029058932707762872
nonlinear,1204,tp,29,0.028490207553067304
nonlinear,1204,tp,30,0.028107702892576015
nonlinear,1204,tp,31,0.027616502208495403
nonlinear,1204,tp,32,0.027165125333535083
nonlinear,1204,tp,33,0.026785148308453587
nonlinear,1204,tp,34,0.02632869356487637
nonlinear,1204,tp,35,0.02583989111925415
nonlinear,1204,tp,36,0.02553899953784941
nonlinear,1204,tp,37,0.02527585474626116
nonlinear,1204,tp,38,0.024994464761352555
nonlinear,1204,tp,39,0.024613079736316722
nonlinear,1204,tp,40,0.024318397666389335
nonlinear,1204,tp,41,0.023937064335043553
nonlinear,1204,tp,42,0.02375485783382419
nonlinear,1204,tp,43,0.0234013862888246
nonlinear,1204,tp,44,0.023143310607302358
nonlinear,1204,tp,45,0.022956640954480297
nonlinear,1204,tp,46,0.022731974762698753
nonlinear,1204,tp,47,0.022325831796830575
nonlinear,1204,tp,48,0.02212808927781949
nonlinear,1204,tp,49,0.02196817853833659
nonlinear,1204,tp,50,0.021732533419582634
nonlinear,1204,tp,51,0.021505316273943004
nonlinear,1204,tp,52,0.02138132850180574
nonlinear,1204,tp,53,0.021301485238914772
nonlinear,1204,tp,54,0.021003172385790237
nonlinear,1204,tp,55,0.020787498701426547
nonlinear,1204,tp,56,0.020675414047935197
nonlinear,1204,tp,57,0.02059686151103426
nonlinear,1204,tp,58,0.02040413247845187
nonlinear,1204,tp,59,0.020264130700994937
nonlinear,1204,tp,60,0.020073933426551
nonlinear,1205,tp,1,0.3076712058166306
nonlinear,1205,tp,2,0.24322847720097437
nonlinear,1205,tp,3,0.19609168777179273
nonlinear,1205,tp,4,0.16032624666353587
nonlinear,1205,tp,5,0.1323660627534122
nonlinear,1205,tp,6,0.11086820723012464
nonlinear,1205,tp,7,0.09408205034907902
nonlinear,1205,tp,8,0.0809341339573068
nonlinear,1205,tp,9,0.07065374343730497
nonlinear,1205,tp,10,0.06281274445880981
nonlinear,1205,tp,11,0.056614783712386374
nonlinear,1205,tp,12,0.05152330911367519
nonlinear,1205,tp,13,0.04741028153046403
nonlinear,1205,tp,14,0.044054384350239006
nonlinear,1205,tp,15,0.041278820752252206
nonlinear,1205,tp,16,0.038806115584514245
nonlinear,1205,tp,17,0.03672736951363134
nonlinear,1205,tp,18,0.034926996652469164
nonlinear,1205,tp,19,0.03348668759806837
nonlinear,1205,tp,20,0.03225562244926149
nonlinear,1205,tp,21,0.031172173550318427
nonlinear,1205,tp,22,0.030199628084978142
nonlinear,1205,tp,23,0.029336183838554148
nonlinear,1205,tp,24,0.0286383495145659
nonlinear,1205,tp,25,0.027886712707956673
nonlinear,1205,tp,26,0.027290126865012587
nonlinear,1205,tp,27,0.02665972628302193
nonlinear,1205,tp,28,0.026162799509231217
nonlinear,1205,tp,29,0.0256855675355963
nonlinear,1205,tp,30,0.025250826111213626
nonlinear,1205,tp,31,0.02471682074759628
nonlinear,1205,tp,32,0.024425176497342948
nonlinear,1205,tp,33,0.023961230580904994
nonlinear,1205,tp,34,0.023621690348867286
nonlinear,1205,tp,35,0.023295583873837716
nonlinear,1205,tp,36,0.022906517788180425
nonlinear,1205,tp,37,0.022577550806276676
nonlinear,1205,tp,38,0.022278615377836517
nonlinear,1205,tp,39,0.02201439871819016
nonlinear,1205,tp,40,0.0216876916307225
nonlinear,1205,tp,41,0.021393635387275973
nonlinear,1205,tp,42,0.021186980336559247
nonlinear,1205,tp,43,0.020880688527564927
nonlinear,1205,tp,44,0.020598669973985215
nonlinear,1205,tp,45,0.020424828907261855
nonlinear,1205,tp,46,0.020241073186798044
nonlinear,1205,tp,47,0.020037876822329815
nonlinear,1205,tp,48,0.01975704962867796
nonlinear,1205,tp,49,0.019545354772498816
nonlinear,1205,tp,50,0.019351964887103387
nonlinear,1205,tp,51,0.019108958637741025
nonlinear,1205,tp,52,0.019004168574341177
nonlinear,1205,tp,53,0.01874574662905441
nonlinear,1205,tp,54,0.018541326109550428
nonlinear,1205,tp,55,0.018497197837713707
nonlinear,1205,tp,56,0.01826233410811331
nonlinear,1205,tp,57,0.018098072573038606
nonlinear,1205,tp,58,0.018010533254704433
nonlinear,1205,tp,59,0.017835746794066867
nonlinear,1205,tp,60,0.017624121617831928
nonlinear,1206,tp,1,0.40660375054159165
nonlinear,1206,tp,2,0.32788599031782906
nonlinear,1206,tp,3,0.268844397320834
nonlinear,1206,tp,4,0.22170789297180768
nonlinear,1206,tp,5,0.18473675253243602
nonlinear,1206,tp,6,0.15563089455022228
nonlinear,1206,tp,7,0.13292216368084017
nonlinear,1206,tp,8,0.11505299060274733
nonlinear,1206,tp,9,0.10077722245554
nonlinear,1206,tp,10,0.08964684262987715
nonlinear,1206,tp,11,0.08089713210208695
nonlinear,1206,tp,12,0.07389220449450294
nonlinear,1206,tp,13,0.06801122880752582
nonlinear,1206,tp,14,0.06317732485422775
nonlinear,1206,tp,15,0.0589606561497002
nonlinear,1206,tp,16,0.055341687124525724
nonlinear,1206,tp,17,0.0522271842914476
nonlinear,1206,tp,18,0.04955933505695063
nonlinear,1206,tp,19,0.047074237985588935
nonlinear,1206,tp,20,0.044923691166786274
nonlinear,1206,tp,21,0.04307064094111696
nonlinear,1206,tp,22,0.04134219602694722
nonlinear,1206,tp,23,0.03979487036224373
nonlinear,1206,tp,24,0.038524648765710934
nonlinear,1206,tp,25,0.03740083782174763
nonlinear,1206,tp,26,0.03634009980510358
nonlinear,1206,tp,27,0.03534907909658533
nonlinear,1206,tp,28,0.03441223034811091
nonlinear,1206,tp,29,0.033554526213567866
nonlinear,1206,tp,30,0.0328213853395562
nonlinear,1206,tp,31,0.03211426383543516
nonlinear,1206,tp,32,0.03149413306436837
nonlinear,1206,tp,33,0.0309467293553157
nonlinear,1206,tp,34,0.030417280728945766
nonlinear,1206,tp,35,0.02980118853004934
nonlinear,1206,tp,36,0.029275422477463526
nonlinear,1206,tp,37,0.02878017609326569
nonlinear,1206,tp,38,0.028433635187260598
nonlinear,1206,tp,39,0.02813920630374231
nonlinear,1206,tp,40,0.027777239524023212
nonlinear,1206,tp,41,0.027343932407400573
nonlinear,1206,tp,42,0.027041485221121764
nonlinear,1206,tp,43,0.02663938752643315
nonlinear,1206,tp,44,0.026290545313295388
nonlinear,1206,tp,45,0.026076718429213285
nonlinear,1206,tp,46,0.02589337994267499
nonlinear,1206,tp,47,0.02552737234222861
nonlinear,1206,tp,48,0.025282024055945634
nonlinear,1206,tp,49,0.025186445995870516
nonlinear,1206,tp,50,0.024803067546171915
nonlinear,1206,tp,51,0.02457499445626464
nonlinear,1206,tp,52,0.02428614753704353
nonlinear,1206,tp,53,0.024311414121668276
nonlinear,1206,tp,54,0.024003990378651474
nonlinear,1206,tp,55,0.023699858430437187
nonlinear,1206,tp,56,0.02359922438110157
nonlinear,1206,tp,57,0.023330370531762387
nonlinear,1206,tp,58,0.023211675053450398
nonlinear,1206,tp,59,0.023042566015097382
nonlinear,1206,tp,60,0.022906888743160842
nonlinear,1207,tp,1,0.2852005090207913
nonlinear,1207,tp,2,0.22064221661801028
nonlinear,1207,tp,3,0.17488048589986724
nonlinear,1207,tp,4,0.1423130471960594
nonlinear,1207,tp,5,0.11946671253995488
nonlinear,1207,tp,6,0.10296819518684801
nonlinear,1207,tp,7,0.09051525506043077
nonlinear,1207,tp,8,0.0806564911356245
nonlinear,1207,tp,9,0.0725196504907656
nonlinear,1207,tp,10,0.06568543315188366
nonlinear,1207,tp,11,0.05973353782726782
nonlinear,1207,tp,12,0.054661365754849235
nonlinear,1207,tp,13,0.05024802269377587
nonlinear,1207,tp,14,0.04643032610123138
nonlinear,1207,tp,15,0.0430216636336945
nonlinear,1207,tp,16,0.04012913544122706
nonlinear,1207,tp,17,0.03752570755755371
nonlinear,1207,tp,18,0.035338093561032714
nonlinear,1207,tp,19,0.03346663413041442
nonlinear,1207,tp,20,0.031889364796690745
nonlinear,1207,tp,21,0.030387158266687236
nonlinear,1207,tp,22,0.029101055409888416
nonlinear,1207,tp,23,0.027982329829827735
nonlinear,1207,tp,24,0.02685530358826263
nonlinear,1207,tp,25,0.02600563045828566
nonlinear,1207,tp,26,0.025234844624691777
nonlinear,1207,tp,27,0.024419566725265657
nonlinear,1207,tp,28,0.02367620640137667
nonlinear,1207,tp,29,0.023057420010515556
nonlinear,1207,tp,30,0.022470371916482327
nonlinear,1207,tp,31,0.021856167326223558
nonlinear,1207,tp,32,0.021334792282311763
nonlinear,1207,tp,33,0.020823870770231102
nonlinear,1207,tp,34,0.02032896476453333
nonlinear,1207,tp,35,0.019910155159197453
nonlinear,1207,tp,36,0.019518858418942978
nonlinear,1207,tp,37,0.019100247481641394
nonlinear,1207,tp,38,0.018668811095599484
nonlinear,1207,tp,39,0.018388914477526355
nonlinear,1207,tp,40,0.01810444726591322
nonlinear,1207,tp,41,0.017720244156375912
nonlinear,1207,tp,42,0.017430812506440355
nonlinear,1207,tp,43,0.017177708016440384
nonlinear,1207,tp,44,0.016847231900584334
nonlinear,1207,tp,45,0.016543541936641818
nonlinear,1207,tp,46,0.016369886029275207
nonlinear,1207,tp,47,0.01615960325219436
nonlinear,1207,tp,48,0.015883868223362154
nonlinear,1207,tp,49,0.01560964080490706
nonlinear,1207,tp,50,0.01543841707092107
nonlinear,1207,tp,51,0.015281745850738363
nonlinear,1207,tp,52,0.014976702409767681
nonlinear,1207,tp,53,0.014847044100592557
nonlinear,1207,tp,54,0.014692531376550383
nonlinear,1207,tp,55,0.014434744174596684
nonlinear,1207,tp,56,0.014300302829228827
nonlinear,1207,tp,57,0.014178631947724245
nonlinear,1207,tp,58,0.014037186261451865
nonlinear,1207,tp,59,0.013805123630800184
nonlinear,1207,tp,60,0.013701057683180464
nonlinear,1208,tp,1,0.33439635881674284
nonlinear,1208,tp,2,0.26395865271107816
nonlinear,1208,tp,3,0.21544985664074834
nonlinear,1208,tp,4,0.18140206215714524
nonlinear,1208,tp,5,0.1552919453254949
nonlinear,1208,tp,6,0.13473627120548404
nonlinear,1208,tp,7,0.11769697416589091
nonlinear,1208,tp,8,0.10344399887001886
nonlinear,1208,tp,9,0.09153145080466747
nonlinear,1208,tp,10,0.08156129197067592
nonlinear,1208,tp,11,0.07347844392963933
nonlinear,1208,tp,12,0.06681932412673323
nonlinear,1208,tp,13,0.06114580745707371
nonlinear,1208,tp,14,0.05628768069851675
nonlinear,1208,tp,15,0.052094342110451726
nonlinear,1208,tp,16,0.048432117364049815
nonlinear,1208,tp,17,0.045241377299403474
nonlinear,1208,tp,18,0.04234292003778459
nonlinear,1208,tp,19,0.039837557310853915
nonlinear,1208,tp,20,0.03768305756470048
nonlinear,1208,tp,21,0.03558275878212031
nonlinear,1208,tp,22,0.03387124561090327
nonlinear,1208,tp,23,0.03231957976124977
nonlinear,1208,tp,24,0.030889490514221424
nonlinear,1208,tp,25,0.029690793126449
nonlinear,1208,tp,26,0.028612740898202246
nonlinear,1208,tp,27,0.027604568842285192
nonlinear,1208,tp,28,0.026704711283040822
nonlinear,1208,tp,29,0.02591451351525968
nonlinear,1208,tp,30,0.025189745596334884
nonlinear,1208,tp,31,0.024463635725489947
nonlinear,1208,tp,32,0.023830925171669463
nonlinear,1208,tp,33,0.023252270726133534
nonlinear,1208,tp,34,0.02277137292834691
nonlinear,1208,tp,35,0.022235501146505396
nonlinear,1208,tp,36,0.02178691785438817
nonlinear,1208,tp,37,0.02134590871170393
nonlinear,1208,tp,38,0.020976088298443444
nonlinear,1208,tp,39,0.020508333325298625
nonlinear,1208,tp,40,0.02021194201382348
nonlinear,1208,tp,41,0.01977803880030186
nonlinear,1208,tp,42,0.019454742458050404
nonlinear,1208,tp,43,0.019210269194265682
nonlinear,1208,tp,44,0.01882962595138268
nonlinear,1208,tp,45,0.018544088793751076
nonlinear,1208,tp,46,0.018268352583779738
nonlinear,1208,tp,47,0.017985075310237412
nonlinear,1208,tp,48,0.017778839160418055
nonlinear,1208,tp,49,0.0174428882571156
nonlinear,1208,tp,50,0.017216024090490886
nonlinear,1208,tp,51,0.016960472291256645
nonlinear,1208,tp,52,0.016708337570752824
nonlinear,1208,tp,53,0.016505893379844334
nonlinear,1208,tp,54,0.016259565089552685
nonlinear,1208,tp,55,0.016043294043903967
nonlinear,1208,tp,56,0.01580740649972445
nonlinear,1208,tp,57,0.015569616691104585
nonlinear,1208,tp,58,0.015375128800312063
nonlinear,1208,tp,59,0.015210743551440203
nonlinear,1208,tp,60,0.01503706677985243
nonlinear,1209,tp,1,0.3540053144768284
nonlinear,1209,tp,2,0.2668015625136543
